,Unnamed: 0,Unnamed: 0.1,id,question,desired_answer,student_answer,score_me,score_other,score_avg,t5_score_sowe,t5_score_mowe,t5_small_score_sowe,t5_small_score_mowe,t5_base_score_mowe
1427,1427,1427,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",is a particular kind of collection in which the entities in the collection are kept in order and the principal (or only) operations on the collection are the addition of entities to the rear terminal position and removal of entities from the front terminal position. First in First Out (FIFO Method).,5.0,5.0,5.0,0.7668677568435669,0.7668676972389221,0.7904327511787415,0.7904327511787415,0.7549062967300415
1428,1428,1428,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",Like a linked list but first in first out,4.0,5.0,4.5,0.5394344925880432,0.5394344329833984,0.4798193275928497,0.4798193573951721,0.5504511594772339
1429,1429,1429,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",A queue is a FIFO data structure.,5.0,5.0,5.0,0.6494026184082031,0.6494026184082031,0.5763600468635559,0.5763601064682007,0.540091335773468
1430,1430,1430,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",A queue is a first in first out data structure.,5.0,5.0,5.0,0.7095760703086853,0.7095760703086853,0.684465229511261,0.6844651699066162,0.6557915806770325
1431,1431,1431,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","Its like a stack, but uses the linked list to stack a little differently. It's FIFO so the first thing enqueued is the first thing dequeued",5.0,5.0,5.0,0.7520758509635925,0.7520758509635925,0.6706619262695312,0.6706619262695312,0.6954783201217651
1432,1432,1432,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","A first in, first out Abstract Data type that can be used to store values.",5.0,5.0,5.0,0.7652431726455688,0.7652431726455688,0.7763043642044067,0.7763044238090515,0.7236491441726685
1433,1433,1433,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","Stores a set of elements in a particular order with a First In, First Out principle",5.0,5.0,5.0,0.7508002519607544,0.7508001923561096,0.7328447103500366,0.7328447699546814,0.7036359906196594
1434,1434,1434,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",object that stores elements in order that follows first in first out.  the first element added is the first one to come off.,5.0,5.0,5.0,0.7939934134483337,0.7939933538436891,0.7838906049728394,0.7838904857635498,0.7947059273719788
1435,1435,1435,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","A quese is an list that stores a set of elements in a particular order. It has Stack principle, but in this case, its ""First In, First Out"". The first element inserted is the first element to be removed.",5.0,5.0,5.0,0.8748868107795715,0.874886691570282,0.7971520423889159,0.7971520423889159,0.8322328925132751
1436,1436,1436,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","a finite ordered list with zero or more elements, based upon First In First Out",5.0,5.0,5.0,0.7531391978263855,0.753139317035675,0.7165176272392273,0.7165176272392273,0.6993871927261353
1437,1437,1437,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",a data structure that performs operations in the order of first in first out FIFO,5.0,5.0,5.0,0.7153747677803041,0.7153747081756592,0.640292763710022,0.6402928829193115,0.6505081653594971
1438,1438,1438,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","A Queue is a ""first in first out"" data structure, such that the first element added is also the first removed.",5.0,5.0,5.0,0.8218957781791687,0.8218956589698792,0.8137053847312927,0.8137053847312927,0.8263959288597107
1439,1439,1439,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","Queue is a buffer, which store element in a particular order",2.0,5.0,3.5,0.641071081161499,0.6410711407661438,0.7026501297950745,0.7026500701904297,0.6477225422859192
1440,1440,1440,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","stores a set of elements where the first element in, is the first element to be removed",5.0,5.0,5.0,0.7391585111618042,0.7391585111618042,0.7702791690826416,0.7702791690826416,0.7138721942901611
1441,1441,1441,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",A data structure that removes nodes from the head and adds nodes at the tail.,5.0,5.0,5.0,0.7540768980979919,0.7540768980979919,0.7022185921669006,0.7022185921669006,0.6747744679450989
1442,1442,1442,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).",a queue is a list of things that follows the first in first out behavior,5.0,5.0,5.0,0.5890346765518188,0.5890345573425293,0.6410871148109436,0.6410871148109436,0.5859809517860413
1443,1443,1443,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","a queue is a storage container that holds its objects in a first in, first out priority",5.0,5.0,5.0,0.6168047189712524,0.6168046593666077,0.7179051637649536,0.7179051637649536,0.647108256816864
1444,1444,1444,9.1,What is a queue?,"A data structure that can store elements, which has the property that the last item added will be the last to be removed (or first-in-first-out).","The queue is another data structure. A physical analogy for a queue is a line at a bank. When you go to the bank, customers go to the rear (end) of the line and customers come off of the line (i.e., are serviced) from the front of the line.",5.0,5.0,5.0,0.7833960056304932,0.7833958864212036,0.7634186148643494,0.7634186744689941,0.7274030447006226
